0,1,2,3,4
1500,4776,70,4872.00694,118.53167
3204,1289,71,5329.42192,9155.22975
777,5330,71,3218.07013,7111.90943
1180,6309,71,3154.3795,2901.39211
3388,5778,71,5252.98916,6550.29071
6776,5641,71,1128.47957,338.87676
4212,1901,71,5955.51763,5807.69828
9353,7625,71,1364.01155,8595.36146
674,7654,71,4307.50531,866.70175
3901,6377,71,2869.83382,2829.77605
5874,9813,71,1563.60441,2656.99207
2326,6061,71,7125.10181,1876.02791
3229,7615,72,7863.36724,1185.27883
7482,2104,72,121.55625,7913.6361
4442,7866,72,971.37747,1575.3048
3915,5460,72,1867.26147,8404.32422
3613,6160,72,3877.62891,9873.99292
6420,3026,72,1888.16123,2357.02509
5177,510,72,1710.65283,2697.92622
9468,9106,72,8490.63205,8318.26696
8411,4722,72,3601.00783,3205.06935
5026,3157,73,293.50595,4949.21529
4102,5213,73,3971.94345,1004.46822
7597,4767,73,344.00176,8893.68727
855,2956,73,8492.00542,609.10153
9392,2687,73,1935.04796,9875.56479
3773,642,74,8054.4499,5286.07077
1471,7028,74,4071.71491,1907.20444
3273,1373,74,9351.17015,9617.22599
9558,8988,74,9430.28649,3782.22442
7227,9437,74,9402.8999,5763.76482
5635,6421,74,4098.55329,7066.9953
528,3658,74,644.92449,6644.72674
4155,2674,74,2913.16582,6424.07115
5108,950,74,5909.8725,3304.92388
7785,4398,74,6996.57125,3461.76324
1369,3211,75,2660.40842,8341.30402
3776,9189,75,793.60774,4774.71127
5647,8073,75,4593.19301,5687.34514
9067,4696,75,4946.44878,5168.73041
8221,5013,75,1419.46801,7539.04566
9855,9485,75,9943.54497,3161.29719
4984,5355,75,9015.50131,7487.05623
8560,9222,75,6197.5129,9375.85499
9050,3815,75,2002.49453,1002.96631
4760,5664,75,7197.69949,3576.39105
6399,7689,75,3459.12022,1898.56693
3437,683,76,2169.00713,3578.72998
3271,7680,76,1161.12875,7265.36485
2671,5573,76,660.02169,9402.16066
5571,2438,76,9828.49548,9591.55885
407,9373,76,3095.98125,6952.9024
2667,3508,76,5304.82064,2714.78098
4218,8875,76,2498.74965,7309.94298
411,3122,76,316.80268,4265.2209
6426,4385,76,5316.6574,1902.32694
3818,3221,76,3908.31678,6961.51858
7044,3365,76,2336.68541,704.39256
542,6491,76,7095.17899,6401.09821
4594,5402,77,1893.06277,5824.58254
5344,7898,77,9256.20419,2445.41293
3396,2418,77,8772.81106,2710.40577
302,8810,77,4008.52339,9206.05942
8962,9509,77,4432.84193,6667.74969
1937,2831,77,8706.72714,5799.92141
6706,9792,77,6821.74012,6162.43761
6606,2542,77,9841.82866,5150.87624
5295,6878,77,1792.71433,8980.79606
2917,1881,77,7725.66457,8389.04539
7529,4624,77,2863.04806,7989.89216
5737,8065,77,2772.23944,9760.83147
7407,4792,78,4294.12063,3607.53136
2866,9160,78,5548.54911,9830.23153
8145,8902,78,6578.74725,3082.19857
3338,1654,78,9846.22663,4658.41643
4810,6056,78,8229.23769,2754.8475
5715,897,78,9855.41709,4497.31059
7197,7788,78,5137.59303,5354.91607
4089,5153,78,858.81558,987.65032
1780,8618,78,8325.90703,700.01979
7554,2408,78,9570.93189,8385.53779
8334,3019,78,7840.35536,3315.87305
265,1416,78,1152.59704,9029.11273
7563,9434,79,7907.91948,8975.06105
5515,8329,79,7618.6444,7191.77863
8204,7996,79,146.29406,6295.90842
4093,1801,79,2410.42922,9036.1289
1413,6346,79,6574.12327,896.4182
2610,3455,79,8927.74897,6384.70872
6361,511,79,1223.03144,5929.0509
4179,7463,79,4923.84201,703.31172
2932,2851,79,2221.10741,511.00538
1720,230,79,4816.51267,1642.65806
1089,6727,79,6409.69533,8988.33212
77,6664,80,5085.05249,87.39341
974,9686,80,5568.8571,9105.14002
5498,8678,80,5842.08412,5497.53479
1669,355,80,964.84377,6.85901
8709,2768,80,9070.33305,261.59389
7256,5273,80,372.66142,1382.86604
1723,5956,80,7567.98018,8357.11124
9862,8220,80,3853.1455,8616.68833
605,1412,80,5092.15131,1023.4233
5308,5511,80,348.77119,6191.1688
8867,3349,81,8023.10454,655.72954
8946,1222,81,5149.49978,1597.62794
9489,242,81,7333.43539,3480.25096
1682,6023,81,5609.28523,151.46589
3562,8881,81,2520.72241,4041.18846
8391,761,81,3519.03025,399.96079
5582,6212,81,8576.10342,9736.89387
5159,9546,81,3643.69297,2655.75892
1431,6141,81,4419.76358,9025.3266
4625,2271,81,1885.83866,5509.59361
5092,3097,81,596.01944,2559.54761
5418,3483,81,3511.08934,6072.50453
7110,4120,81,7116.2577,4665.79168
4569,8912,82,3543.01453,1892.39576
49,810,82,9129.54512,4080.64628
8052,4512,82,7514.03974,4340.83796
4582,3387,82,2084.89361,4611.27873
4706,4080,82,8983.42012,9682.57113
3378,1893,82,3785.97964,4001.70227
4212,2106,82,8300.45732,2983.24819
4579,7732,82,5950.13795,5437.72656
8938,4869,82,8334.21092,2988.85175
4487,3585,83,3946.73642,5673.12807
5163,4545,83,829.97403,9956.36174
829,8759,83,4566.03574,2721.34523
131,434,83,5328.42301,6334.99699
1324,1774,83,4005.00859,4564.94707
3613,789,83,3079.76174,9395.37988
922,1720,83,4677.14672,4129.28895
1602,2670,83,9093.13609,7757.49592
8546,3142,83,604.36386,6311.6514
9032,6241,83,2238.21698,9166.41872
4789,5863,83,766.89866,4435.05241
8176,8079,83,2599.10885,5662.64651
9039,746,83,9976.54825,2485.50631
4054,7957,83,3281.93588,5012.69797
9284,3537,83,8900.34489,9575.15814
5429,3377,83,7692.41203,2223.36843
2628,8903,84,3186.90924,1148.22855
7,8364,84,1418.76787,8527.79806
739,4088,84,7840.89259,2819.02035
9026,3368,84,7963.85874,9013.54008
597,6199,84,3622.90545,1844.10124
1346,237,84,8577.06556,530.67763
5947,3662,84,6887.45883,4738.82461
282,7781,84,4096.57157,3777.37939
2726,6097,84,7436.80995,574.93193
1611,8783,84,998.05093,8929.21184
3412,4178,84,5485.32988,5069.28922
2166,9157,84,6845.97242,7994.38648
4888,772,84,6636.67622,9121.50986
6661,6016,85,6422.13485,7061.56642
7140,692,85,2902.4881,7251.47253
9441,9786,85,781.11914,6804.26531
1932,6576,85,937.32391,7080.83277
7250,5897,85,7236.2986,788.33587
9897,793,85,724.11233,667.97931
5238,6037,85,5985.73904,1890.28457
6136,616,85,63.25837,7241.89975
2182,9039,86,5671.61468,9754.64008
3794,6319,86,9257.94383,5334.94052
154,3516,86,87.58598,2802.54545
3879,9638,86,6857.25043,8657.33255
8702,253,86,732.01772,4004.7235
7198,7701,86,202.51412,947.79915
3414,4106,86,2845.22028,5094.00807
8072,4565,86,6215.12311,3723.48391
3452,6477,86,3742.19731,2004.73897
83,1775,86,2927.28576,3616.29209
9692,9708,86,6767.55998,5000.42105
5741,8023,86,9265.43194,4957.25641
8359,866,87,4784.41215,7567.0948
8903,6882,87,8280.33008,1064.26473
1106,6365,87,7652.31242,7107.76474
5322,3554,87,2189.23533,7249.38571
4040,7858,87,8850.02784,3760.17604
5539,583,87,317.47203,1554.45636
7614,7658,87,226.06684,8904.72911
7505,7850,87,2576.37907,4301.88778
2391,3572,87,2916.57373,1228.29759
811,3737,88,1648.38881,2838.31942
2649,2142,88,4183.829,6159.44657
4960,8842,88,8121.31859,7762.37352
6958,6166,88,9874.82623,2116.95146
2282,6878,88,8980.58473,164.34092
4783,9771,88,561.68696,9831.90474
4873,340,88,6370.95198,7842.56748
5818,8915,88,1793.38477,9081.16732
2337,8162,88,3830.33435,8904.45843
7994,9679,89,3562.78075,8424.49851
210,6008,89,1051.79583,7090.27999
6271,3979,89,6653.31568,1603.74439
376,4036,89,6497.54775,4048.27196
4183,5885,89,160.70951,9826.47664
1103,1981,89,6106.6847,7306.38766
7517,6863,89,9989.77448,3906.13787
9367,909,89,1167.69788,9089.58588
951,438,90,916.80811,9717.81321
3430,1050,90,254.48102,1571.51058
3393,8453,90,3756.18581,5084.31421
5611,7007,90,5797.61924,7821.91239
3846,3174,90,8497.27702,4264.33007
8680,3280,90,327.14962,7899.17543
5834,6258,91,8951.16413,1476.58397
5587,3242,91,299.88821,4659.99756
669,7989,91,5923.98345,5350.0127
4793,5740,91,5107.3755,5745.86045
3674,3546,91,8116.1966,1613.66605
7401,9375,91,384.29147,86.30026
7792,8798,91,1098.96604,4770.09526
8182,6766,91,515.8729,6039.15382
4546,3103,92,2429.04861,1577.60349
6707,2934,92,1510.81188,5614.44772
115,6840,92,7699.9079,140.19503
8474,2452,92,4417.04159,4587.49995
6053,4438,93,7723.01932,3006.70638
1622,8220,93,5176.66146,714.70268
8411,2461,93,711.64375,5054.26443
8984,7314,93,1249.42717,9769.14269
8309,8117,93,3239.25069,4374.25311
2214,1110,93,4095.49941,8274.64452
4503,3282,93,6846.612,3300.02829
8256,505,93,8123.14347,4210.72421
8000,4077,93,2932.40304,5733.572
8356,7405,93,5351.86873,4980.67265
3031,764,93,8439.33257,1839.96157
3102,341,93,988.32608,2669.07894
4126,5826,93,3254.45416,3588.76426
8152,7595,93,3015.33732,3545.7609
1609,7712,93,7402.15767,5025.00218
1231,6767,93,9081.59225,4294.16798
854,3354,94,9881.57418,3145.11844
5183,425,94,370.58077,9225.85781
2923,9741,94,1778.82281,2979.49434
8339,4669,94,7759.33883,9231.90446
8200,6032,94,228.54686,96.34594
481,3271,94,257.94232,4496.44697
5252,3269,94,2388.13682,3947.01759
3253,4474,94,6126.7933,8836.08107
5659,1833,94,1080.7735,9919.24252
9888,4162,94,3315.75503,302.59251
4161,9783,94,495.46087,8474.80702
5730,257,94,8015.32053,1405.0519
6235,1020,94,8028.24821,6296.85967
7073,5842,95,3297.56407,6373.99695
7972,1629,95,5628.52083,5756.89101
5541,3136,95,2611.89014,599.63599
649,3825,95,2249.29315,4181.08658
9210,6973,95,1024.19626,8578.74461
5387,2562,95,731.2879,8107.40388
3822,3097,95,8935.90772,3043.37722
8351,5907,95,585.06096,6243.47048
3639,3685,95,6349.03,8785.91909
8928,8725,95,1381.24332,6281.85053
5113,7554,95,522.9576,7387.2021
2368,8699,95,755.73443,9636.09139
6577,9687,95,6032.84214,5706.43975
9211,9851,95,6988.67315,6470.67515
374,5148,95,2061.788,1904.11637
9353,2902,96,7578.22694,4392.77503
7594,8147,96,7237.863,3400.09992
1465,213,96,2615.57151,1278.77312
6552,64,97,6218.38056,632.90052
146,4143,97,2581.99111,4059.04765
6730,5428,97,3520.32251,9618.28249
3328,6030,97,1048.46414,3405.13379
3907,7005,97,230.64276,3079.52822
601,7419,97,7375.76576,467.11125
7707,4900,98,413.09337,7289.01139
3145,6819,98,1254.37789,4128.90069
7707,9896,98,5505.70913,1764.98654
5721,1257,98,7333.83749,537.73132
8379,7592,98,2620.84553,4892.02093
2659,4127,98,1023.99522,7222.56473
2019,2199,98,7752.10823,446.8449
2895,9520,98,2287.58868,9769.45724
4819,1942,98,8577.83077,9438.57157
8396,6854,99,9793.77374,7541.22539
4689,6645,99,6601.71456,9015.97661
2404,3594,99,5199.45187,2292.64765
1016,2377,99,3629.25017,6074.48753
1958,7466,99,6137.12107,9055.90099
5915,5313,99,1897.80774,5734.00895
8169,6181,99,1052.45749,1652.48105
4026,2799,99,3836.11463,5840.44408
486,7984,99,6616.68086,8564.48985
6018,7151,99,6716.88374,4817.59974
5782,771,99,5335.54854,8551.12472
8710,7236,99,5593.72271,1272.10532
2268,3260,99,6664.03088,4238.09883
7897,8564,99,3933.84948,6478.1208
530,3308,99,3220.36214,9257.10403
4011,7278,100,1679.08629,2515.82929
7398,2681,100,8105.02398,8363.82762
6352,5803,100,2124.38163,3545.12151
6511,1665,100,6998.58835,7047.09702
9408,3584,100,2962.92042,7265.26656
3248,9839,100,1115.79419,7899.41405
398,573,100,4590.26898,5876.70101
801,8502,100,7111.83751,8022.1666
6813,7039,100,7439.53523,2182.15319
9488,9027,100,9120.51524,3195.76327
2534,1941,100,5850.82814,9539.26998
8169,3374,100,5695.44066,6487.97636
4342,3325,100,2133.60173,7229.29642
7077,9441,101,7761.83013,652.66949
271,3643,101,2704.5143,7593.52017
6466,2381,101,7167.87359,4459.08408
271,8483,101,900.64407,3621.48402
4414,2386,101,161.70233,7981.38951
3701,4836,101,6282.47213,6712.34637
1037,7738,101,3004.06838,5008.57535
7188,2670,101,5172.17874,8205.47408
4822,5384,101,814.96313,9253.37371
2387,8994,101,7922.38716,6260.02909
2027,2514,101,4187.09741,6172.02962
2438,7331,101,4351.08232,8917.90853
8350,8388,102,9333.00281,8575.72632
812,4095,102,5407.74587,8376.50684
6780,3745,102,4223.17909,5743.36366
8872,5541,102,510.55278,5663.36539
2071,7697,102,3373.54125,5203.7951
6325,2303,102,6925.89961,2158.48894
4398,1006,102,2660.60321,9209.11383
518,7198,103,5530.72798,5755.24468
6816,7043,103,3002.81423,9324.0891
6633,640,103,1436.74113,8214.85499
1173,3077,103,431.23602,4811.08255
1436,2170,103,9226.8295,9874.72716
6417,8734,103,1617.86882,3263.32751
7043,3094,104,9685.58934,4091.56594
2536,2856,104,4084.1429,4351.509
8159,9977,104,4059.97061,377.28349
6853,5446,104,3610.8126,6875.71847
6666,9304,104,5351.14291,9387.36542
4592,8333,104,4010.65211,3393.90181
1225,8226,104,5679.94103,7493.04302
6690,2968,104,4804.11431,8568.85507
3214,2169,104,6762.07067,9710.17407
6712,9788,104,872.64992,226.81621
2058,5776,104,9140.57877,7904.39878
2307,8669,104,5422.64589,3211.3891
8905,8532,105,7653.10846,8564.80537
7688,7081,105,5698.80524,9733.8343
7851,4884,105,1440.0601,673.51491
6006,7417,105,5797.80079,9653.1495
3238,6007,105,1246.71984,8695.77704
8759,1486,105,8427.65779,1116.15843
7619,6386,105,638.75551,2923.95246
2338,8991,105,4955.51923,9443.55271
9331,619,105,4737.65787,2795.05362
9394,7683,106,2253.40721,8652.90564
941,9640,106,259.93717,110.94098
6608,3236,106,5724.43557,3599.93967
7979,831,106,97.38582,1517.1446
3241,666,106,4460.50357,4870.58662
7789,9593,106,8901.80654,5685.52929
4817,5132,106,5990.59824,4083.43682
809,4534,107,9246.93471,517.49335
4380,5179,107,6261.11016,4797.02105
1736,560,107,3059.76934,913.98058
5821,7783,107,4205.0554,4795.29744
4547,6389,107,289.18145,7668.27335
2761,4064,107,2436.46499,9277.88369
6348,3051,107,9798.87844,4614.84255
8750,3909,107,3122.20509,593.11503
1324,8364,108,2949.1353,5284.08616
9915,6469,108,5809.63465,315.81484
8952,8799,108,5120.86931,505.73406
3635,3405,108,3329.42568,7645.31876
4661,2137,108,8903.7138,6098.34112
1046,9431,108,8006.05165,8152.33553
4665,2141,108,5729.5874,3366.50125
2620,6635,108,8461.03063,3521.50866
4824,8269,108,6091.11182,581.62559
1098,3544,108,3051.75768,3502.22125
5118,9717,109,2475.19147,6732.0129
5014,4255,109,4209.83767,9856.16715
4771,1182,109,5742.13659,3716.42141
1566,2050,109,626.94066,7602.20302
6259,8028,109,6408.50047,4001.68617
7930,5180,109,4976.57699,972.97126
6715,7419,109,2816.82593,7790.53929
5994,1390,109,7337.24955,883.69301
1391,9453,109,266.27368,7549.54017
9597,9462,109,1171.37634,3299.43937
3364,7719,110,6104.97199,8032.26839
2575,3331,110,2155.77947,5657.05296
4222,285,110,3857.53106,1075.99671
5984,3394,110,6244.94257,8735.11889
3852,581,110,8247.5686,2570.1382
974,3326,110,3805.19853,1838.65367
2317,1291,110,442.09776,5937.3551
7637,5215,110,4484.05062,9734.42069
3516,477,110,7241.89224,7988.93809
2317,8014,110,3576.48861,7053.61498
4116,9750,110,937.82909,5806.79463
8500,9521,110,4357.50416,630.41573
6308,8155,110,8200.68726,3381.91556
5225,487,110,9761.00543,6298.1508
1982,3011,111,1418.98093,1449.72053
7995,5226,111,3511.38505,5232.35603
190,8799,111,7891.91986,9612.52757
5180,494,111,9965.35844,235.20026
219,1141,111,5229.95893,6697.08231
4466,1609,112,1575.57212,2640.88342
6970,6082,112,4637.42139,2930.49601
3118,3853,112,9088.34299,2011.62424
2498,4300,113,3795.63452,9730.42012
1531,1294,113,5727.60175,2772.62838
7606,77,113,2961.90469,3281.91805
3568,1665,113,4846.69764,6051.70498
7034,5018,113,2400.68664,7744.61998
6451,3322,113,2989.02399,7984.46192
6703,2625,113,9452.05198,1692.81292
4147,111,113,1796.37139,487.40701
1872,8761,113,8914.8338,2638.5386
3263,6209,113,9843.16757,6690.11942
9139,3942,113,252.52207,4684.38367
1178,9903,113,8361.00749,2360.38014
3025,5981,114,6539.08512,5526.8955
8479,5918,114,1833.1209,4444.63622
2727,1465,114,5998.39473,9979.09896
6468,2687,114,5614.88779,7914.18163
3463,1790,114,7791.75863,2002.23342
6326,3171,114,8968.25102,296.56008
1412,6840,114,1647.64943,9657.06111
4393,1487,114,8598.93425,7810.84599
1686,4305,114,8419.615,2205.57347
4054,1671,114,5107.24908,3336.12472
7886,2197,114,6967.49747,6319.53946
7303,1632,114,6320.15057,9049.16204
8905,2865,114,325.53865,931.02732
5719,9931,114,9889.36888,3349.07114
2082,8674,114,9016.33403,860.20559
544,4652,115,350.46604,7407.50265
8537,8510,115,6218.70485,5706.39558
9846,6946,115,1820.33812,8381.502
3276,47,115,2195.51888,11.6471
9205,800,115,9729.46819,484.27885
7897,9105,115,337.16017,7102.98984
5723,1871,115,6752.78438,9679.27947
8193,9334,115,1330.14354,964.3435
9390,495,115,3917.22451,5554.14929
8865,8502,115,3879.56859,6335.14676
3714,5512,115,2304.76211,94.55725
7678,7747,115,7500.70703,4773.68765
9697,4762,115,8716.11227,6657.62359
7778,4649,116,7818.65835,9973.24712
1293,4041,116,2312.89771,2668.06812
9076,6112,116,6525.82402,1622.08232
7422,8633,116,6949.2197,9998.47112
1387,5468,116,3173.94962,2012.20906
9925,6616,116,2687.5117,4819.30513
5858,1707,116,7861.09278,4528.20423
6105,8144,116,6370.38154,3035.94346
2017,1236,116,6609.90374,5583.07983
6424,9616,116,7138.66183,233.18544
4606,2510,116,5684.30903,9058.03838
413,6666,116,5885.46112,1243.92366
8385,6660,116,2038.88282,6377.16345
8744,6952,116,9461.98962,1528.18969
8645,6087,117,4015.46055,737.19492
4649,5855,117,2141.42932,5781.20128
8733,3831,117,8346.23213,5848.76566
6751,8969,117,9820.76405,681.44832
1079,4035,117,9182.42627,7300.92544
2347,4870,117,7714.093,5264.30284
1056,2891,117,1455.7678,5564.48492
3765,1464,117,389.72765,6245.11544
7161,2463,117,2600.43959,4688.20525
2584,3875,117,8136.11091,5426.87517
4398,6809,117,961.54108,6727.599
3885,8374,117,9547.82907,6387.84793
3930,7836,118,1177.25678,291.69742
3601,2228,118,9883.62032,8175.37894
6618,8454,118,3182.8933,6606.58773
9737,5977,118,6677.99324,6098.68115
9732,9239,118,4735.0482,2991.2917
6798,2786,118,2667.56305,3038.97708
3548,7789,118,4921.66874,3377.25099
9602,405,118,7342.21212,3025.8379
5173,5895,118,4140.18963,1377.59917
2556,8201,118,9548.42113,6741.72595
4111,7038,118,8324.05856,8719.14056
3754,186,119,304.48585,915.52003
6037,536,119,5933.95196,9298.88604
2987,1445,119,2575.6154,639.10739
802,8355,119,9703.51051,3574.28664
808,3237,119,6709.7191,4719.91211
4621,4204,119,9572.37077,4563.62306
6749,3906,119,1137.26341,7528.9151
2057,5543,119,6848.70239,4563.15352
574,573,119,1220.83707,6813.16357
451,7410,120,1380.8506,1479.77251
8933,6053,120,5339.94221,8487.04562
3347,6165,120,1139.02436,6148.34675
9645,6694,120,4039.65686,8684.16812
4736,2152,120,1530.43781,9239.18482
7822,8516,120,156.4555,1020.1584
9324,8303,120,771.46223,8085.36863
3966,9653,120,2348.43804,7833.68099
8288,9974,121,4991.68644,6157.17024
6236,3262,121,7941.16406,6050.9131
996,7056,121,329.50301,1062.2063
9482,1074,121,7941.20515,1073.86377
7258,3329,121,58.98779,3720.89722
8890,4997,121,4046.51704,2383.27741
7419,7125,121,8272.04093,788.22378
8273,9479,121,7621.05165,640.71335
5755,8374,121,1489.96579,739.05307
2482,1490,121,9322.30649,441.62727
2678,3961,121,3517.83232,3695.67854
1560,2030,121,8161.56219,5588.64522
6119,3912,121,5534.10427,877.35156
6027,6770,121,2779.01064,1851.2948
8485,815,122,5739.99115,6210.93986
9457,7667,122,3373.22439,1176.38075
1619,2124,122,1845.22104,9309.47044
3382,3523,122,6528.31346,4865.14248
1134,8385,122,654.22991,5707.17788
4698,5454,122,6996.2936,7315.89115
517,3376,122,8894.10326,6293.74285
9829,7556,122,2684.57351,884.42352
2224,4888,122,9223.44413,3794.7631
3034,4788,122,5520.8279,3825.14574
9268,9378,122,8013.01658,4010.44855
5687,6553,123,2833.69403,7965.63709
1717,6327,123,9194.42134,3102.15401
6518,4556,123,4632.56839,3815.44004
9110,6424,123,9631.11453,4637.55666
5595,3882,123,1780.22499,9013.89781
5593,7756,123,9233.14482,4436.63903
403,6606,123,1203.64143,360.46988
8768,8583,124,636.25095,3014.24948
669,5588,124,382.74456,3319.15603
8743,942,124,84.9367,4589.03064
2953,5470,124,9266.69119,6649.56802
8106,5813,124,2643.59695,7921.37689
6279,7285,124,3765.19522,1452.64609
8262,8267,124,5552.91259,4255.95092
2954,2096,124,2003.53129,2498.84582
816,4873,125,5129.60082,5940.45311
7083,6713,125,7393.03219,7742.71252
3535,6306,125,8577.29075,3446.87548
8165,9375,125,8514.28761,1788.23019
4142,2892,125,9994.52917,222.22081
6303,2619,125,1393.85784,7561.86315
6569,2424,125,997.90626,4358.16385
9342,1123,125,1751.3943,1549.65298
6587,3144,126,994.44932,4036.56678
5594,5968,126,2927.41156,6198.45603
7984,8576,126,2939.50265,3680.26426
7390,6523,126,4844.1946,7493.69056
7672,2564,126,8988.06193,5980.21276
2050,3149,126,5267.90358,2008.2885
5921,518,126,6709.51937,1904.75648
5628,9885,126,4317.80424,2109.06575
5817,5425,126,734.04174,6307.76719
9359,2018,126,8415.61331,3841.87896
3594,9762,126,6884.29219,9680.77872
8690,8436,127,7055.70209,6519.6917
9682,9116,127,548.87867,5321.93759
4984,2466,127,3685.59916,6100.39238
8956,4402,127,6706.98026,5903.24926
638,9260,127,8014.24549,7153.42591
1246,3736,127,555.46404,572.49419
3884,1503,127,4264.34016,2567.92024
4,6862,127,4398.09394,2037.28946
4352,6879,128,5779.56976,2539.5811
9930,1926,128,96.7322,1372.29325
4656,8546,128,8100.80643,8974.36579
508,2724,128,4679.30127,377.33974
6804,2178,128,4766.11692,2468.00674
8216,405,128,8178.43549,4385.13549
9536,9542,128,5148.50306,4279.64945
3044,6386,128,9913.11667,8490.56997
7815,9529,128,9735.9878,748.1744
1734,9128,128,2782.81603,6421.91342
363,9672,128,6154.23894,2696.04812
7170,39,128,7975.633,3491.89095
2414,1694,128,1700.5361,1076.15288
288,45,128,7795.09539,5876.47072
6385,9435,129,290.453,5223.60417
5891,9399,129,8220.31824,2763.3505
3582,1270,129,3449.12334,2392.8469
5356,7610,129,1472.21398,7138.22393
1701,7106,129,2472.91351,9304.94415
